respondent_id,h1n1_vaccine,seasonal_vaccine
26934,0.3534606502266664,0.6319137967321561
26935,0.11566467663664756,0.4285170748646973
26936,0.3347813166146215,0.3057498447782134
26937,0.1538364133611586,0.7301350058296161
26938,0.06313734902525758,0.0635517836334321
26939,0.0330941443164978,0.08836880268831132
26940,0.09750656814920486,0.20885846164151825
26941,0.1525718514254253,0.37972569184935584
26942,0.6098722077146683,0.758814193524852
26943,0.12394403954592309,0.6111137800957798
26944,0.03357725589254932,0.10631963442827735
26945,0.09510155381566464,0.4724549109139072
26946,0.11029361865649244,0.6116081802945741
26947,0.2623469401708487,0.5311983197807385
26948,0.04563255675285736,0.06827412587926421
26949,0.027825187353333714,0.06647164049780255
26950,0.08010552682933257,0.5167471891912983
26951,0.07982064941453791,0.27197905621792273
26952,0.8342606674564621,0.9346917037935447
26953,0.4619331596326601,0.8719201914436628
26954,0.02529928670897039,0.09540991481681137
26955,0.10245867839502087,0.6384246194798525
26956,0.1907164219707877,0.281492918904554
26957,0.07839433960023115,0.9141466739175665
26958,0.15151841695384552,0.726159897206517
26959,0.0946004042542063,0.30722221349012824
26960,0.025240539607075223,0.06142475539254592
26961,0.2376807812633668,0.38606103786078577
26962,0.15317333741828565,0.8037473169682848
26963,0.1506349834655051,0.3973718335733808
26964,0.052939544411464444,0.20554425876455815
26965,0.5141143006135995,0.8701464638158016
26966,0.05133115169670182,0.11279899258600726
26967,0.16572483792887985,0.4388427703927384
26968,0.12392042746986497,0.8387617609038482
26969,0.08080551502874518,0.1648424767589449
26970,0.6972762440605546,0.7022574735240711
26971,0.06387950106018825,0.12749455034126633
26972,0.03183888136476159,0.06831915699446398
26973,0.09551999491957552,0.23723393537155488
26974,0.20217963656166588,0.451496898675213
26975,0.1568771445810917,0.626653861719334
26976,0.6846567861101411,0.6398217788416473
26977,0.1822348957760428,0.455246372729462
26978,0.0586160495936839,0.7950573071400098
26979,0.7429913917700587,0.8687996672959962
26980,0.043047760875331555,0.10654145438876977
26981,0.10909059074496393,0.38221874733110117
26982,0.7094507456779858,0.8270735998800337
26983,0.18810279319272688,0.43449872531074724
26984,0.042273955698680706,0.1237847880538241
26985,0.039542428822519175,0.0775580183320206
26986,0.0602807563350218,0.2529821897914365
26987,0.04011609194304395,0.14807056718416223
26988,0.0277417351336275,0.08655936116591598
26989,0.36300911947367703,0.83403435434438
26990,0.0205307357571604,0.10207866446246427
26991,0.25344469511394735,0.47951712663052926
26992,0.3324429809001136,0.5241853752171923
26993,0.05319572235892899,0.8340816763963236
26994,0.201060198085703,0.33763479796097545
26995,0.15910272431910422,0.5143074209803161
26996,0.30216116484044675,0.43285468112679076
26997,0.036621211476496,0.07429807048257255
26998,0.024846181283713534,0.05562449923780406
26999,0.31710961624690936,0.6314878246104454
27000,0.03961211407780711,0.2298236295285582
27001,0.0670125609346344,0.8181687858152831
27002,0.06648668584714518,0.41027280169834557
27003,0.02482421083126217,0.10862076653034322
27004,0.2166013689469257,0.2668598724086056
27005,0.36925791634857624,0.7531337458948782
27006,0.7464577521354053,0.8017581643737535
27007,0.025840189649638638,0.1117975393518155
27008,0.09301098416363938,0.131015080384246
27009,0.10152509608828457,0.2853191861430768
27010,0.023112295800520963,0.10689470054753068
27011,0.04205037948944971,0.14048034040102036
27012,0.3340571682037304,0.5347864664354193
27013,0.13750764259458378,0.35120276895596
27014,0.1190214913986372,0.40942189933942225
27015,0.16088740363996487,0.18954535139589598
27016,0.09062871394470702,0.29298780146411374
27017,0.6667007125758901,0.8564292884590526
27018,0.03477652024493216,0.1656008791254679
27019,0.9248425664099628,0.966146389778372
27020,0.24941978713843888,0.3647220587745164
27021,0.3067536389347304,0.5971972711997543
27022,0.10039711674237232,0.2626406878036584
27023,0.06486349924972501,0.22725651039175954
27024,0.08479721642735656,0.3657697378688165
27025,0.17018270110459496,0.20852981153117212
27026,0.090922397192231,0.43597272160110456
27027,0.06758067060215554,0.7321960966571985
27028,0.45968736330885146,0.7934180863299378
27029,0.18548295121549244,0.35196591161245055
27030,0.28959235041947523,0.466925064530802
27031,0.25681484177637315,0.802021549682114
27032,0.16957873113540173,0.5542491935051203
27033,0.40622624658158607,0.6451146128514404
27034,0.05817586828561352,0.648143879546545
27035,0.07862817773965347,0.224729801058971
27036,0.19664012739515224,0.7364874837877509
27037,0.6232875818310214,0.7336723116259092
27038,0.006158901296797528,0.031008532774778372
27039,0.5133671301338381,0.8343302544952583
27040,0.09926397114654223,0.282277870558289
27041,0.07105626531079691,0.6762761414613648
27042,0.06850558690784836,0.5912700114631682
27043,0.34236930993877546,0.581245327591388
27044,0.033802256614656565,0.07619328974375382
27045,0.07321349162701445,0.5041583671190392
27046,0.05780354113836094,0.15115964329957893
27047,0.4832325404849158,0.586363755813766
27048,0.09510063429164738,0.506590624303739
27049,0.35904065375287864,0.7502025896854616
27050,0.1451624480991393,0.5809676636099141
27051,0.18198466606846406,0.3491566136068227
27052,0.07367379186878725,0.25626487145951693
27053,0.8016849730319534,0.9110998204044181
27054,0.04290928073521803,0.05158735859647896
27055,0.06929452120954657,0.8305778540036207
27056,0.09204595259994812,0.14317559188094595
27057,0.023700092096430325,0.048180739898360886
27058,0.9039675073986458,0.9477481729493601
27059,0.05813227289035731,0.11211752499269119
27060,0.0611824786704557,0.2238674164191368
27061,0.06728661163400597,0.4221888693762811
27062,0.07212080810228776,0.4996841062470782
27063,0.05973193262748385,0.5394270156937008
27064,0.10979050018999603,0.4897008804149634
27065,0.14859740672496555,0.4478750630957356
27066,0.09300415657876851,0.5496304060266323
27067,0.638637559366373,0.7990378786115421
27068,0.5759063754956004,0.8438576673681677
27069,0.7427934333244489,0.890897490361214
27070,0.042564156592596006,0.07418255793589265
27071,0.07955092946991338,0.08100066126787689
27072,0.25297379812803655,0.703774753398269
27073,0.06693883465082597,0.8687748783379153
27074,0.11606502330310264,0.26631103444073567
27075,0.48693860744914325,0.7724595710193398
27076,0.6682255872864492,0.7388471925199609
27077,0.056149551669382895,0.14811557934604327
27078,0.17015566193114876,0.7716952921496552
27079,0.17570713986537284,0.7700405277246025
27080,0.08377338231814054,0.20943762496496227
27081,0.08857581575375477,0.8990986945033295
27082,0.17003651767502356,0.3317866548553101
27083,0.14801115228262732,0.3642665594022772
27084,0.7081114056845921,0.701193213277619
27085,0.02123535867831932,0.05533348101997866
27086,0.045827355346438094,0.13489917189606596
27087,0.06026935777231801,0.256508960651746
27088,0.43262888930567683,0.6797255248011881
27089,0.23557297993394535,0.2979359539540047
27090,0.3281763136679781,0.6022690017922053
27091,0.5338955044046508,0.49380551387638844
27092,0.11878213437617641,0.22208929757495333
27093,0.1980169610065995,0.25119757702245515
27094,0.02656394508578921,0.11975142565687678
27095,0.11024342417320798,0.4991194848908249
27096,0.15780276041092603,0.3054338830857182
27097,0.3820059162018147,0.6674976274092155
27098,0.7147894017440201,0.8819583704749994
27099,0.2055198623215079,0.4643282659782638
27100,0.07884350144534104,0.767709065760486
27101,0.1264438354585429,0.5245060610433702
27102,0.1279326746155598,0.8052636263352876
27103,0.03922549361479513,0.08551683924992172
27104,0.3271299767744745,0.5174064324389894
27105,0.12266261004643754,0.5412078199743281
27106,0.5332423276172429,0.743849594739835
27107,0.6114278165862195,0.832835128507988
27108,0.24069340550486404,0.3627491662599724
27109,0.0700994091108222,0.10689748992915854
27110,0.06495243010445984,0.32978960877158797
27111,0.08897407897522436,0.35631122643951474
27112,0.4818963647236459,0.6900977050305853
27113,0.03265499270608345,0.06805431408077976
27114,0.05387318320428796,0.1895106347087011
27115,0.6347953403722548,0.8088697193109683
27116,0.07118135170626376,0.828474384337162
27117,0.018483845373003044,0.061610202903590996
27118,0.08973616994355066,0.4345264534093558
27119,0.0537481114660666,0.15388951836784381
27120,0.20474732297485695,0.8728068792339154
27121,0.0795456720342433,0.814639740839614
27122,0.045506856761802134,0.2706880597850973
27123,0.08923528881626121,0.17025503186252636
27124,0.05577343677446148,0.21283717346728917
27125,0.02953745157248009,0.0569457784127495
27126,0.2452568215654347,0.23566125161540966
27127,0.05046332250232633,0.12958012974607838
27128,0.20611989458271993,0.3928110591569269
27129,0.22266294276604784,0.4434248332736172
27130,0.07136198379484518,0.21816013064099155
27131,0.08074092969469668,0.14102065246005135
27132,0.31205575814299874,0.7816379714425844
27133,0.1272607383257344,0.5471573747371657
27134,0.8571990856533133,0.949116330312143
27135,0.07337793134321653,0.3962306120709886
27136,0.15896518268686188,0.5537695425086578
27137,0.10409916069467152,0.18940995752482118
27138,0.1666249620419932,0.44741755645914844
27139,0.07538794114249261,0.16547408461255378
27140,0.8814262105569024,0.9432579069099597
27141,0.7057339924501526,0.7839448497296837
27142,0.02981762847296746,0.15782729561320985
27143,0.31083975291712257,0.5444974621627756
27144,0.034931794114051756,0.09363457533807198
27145,0.5866376154582573,0.7336737310541119
27146,0.10633912350093093,0.859062897460144
27147,0.08517768464992019,0.2167374012239893
27148,0.0998484024060713,0.11246470439944528
27149,0.21255104930827146,0.20612411559240876
27150,0.41915046103006803,0.8324529957410206
27151,0.2393910219538084,0.7782252373483057
27152,0.052315605962326255,0.16070442439098723
27153,0.2767447924518514,0.6766531286024009
27154,0.7696925043025066,0.8762363726948846
27155,0.21471890100410596,0.6806870896706615
27156,0.015327036808337734,0.13968168514584575
27157,0.056149182612358725,0.5250941386161794
27158,0.050329528006462176,0.2702920760436184
27159,0.046575101873553314,0.12858036552475022
27160,0.13688806458548944,0.3238067965151494
27161,0.36376251982291674,0.6451602452791403
27162,0.10543645908361107,0.7781926408860625
27163,0.5116482179479769,0.6077252964240549
27164,0.12150108476831219,0.24494459698678564
27165,0.6468642228513799,0.786396266953283
27166,0.19356340283473464,0.27900866849213996
27167,0.13671329983070385,0.5708082035597494
27168,0.11086055038706646,0.6385863192135189
27169,0.5252057665670308,0.7523108931074612
27170,0.5712843738582054,0.853008136566201
27171,0.042524561990692246,0.22557570334769864
27172,0.06411425449116472,0.8597226912179762
27173,0.3519866969781199,0.5003822396072996
27174,0.07153490515219439,0.14617591977786876
27175,0.03659912053813081,0.08347245894839826
27176,0.7773513506810914,0.8854824553772542
27177,0.80467441264572,0.8674167987873636
27178,0.04921962478589772,0.23776978302916368
27179,0.12221558830684744,0.24661955093814758
27180,0.1332964976125435,0.3899729205310344
27181,0.07091254118391817,0.8637291519968018
27182,0.41631584602877275,0.7658152855130973
27183,0.05430135874515626,0.662564202828532
27184,0.16401564782020606,0.4708445089335557
27185,0.3688643337982529,0.7423958151949883
27186,0.33228887672424456,0.8196559343797797
27187,0.11048331004640874,0.20639324194010752
27188,0.13730385187690344,0.4349333402303714
27189,0.20765045715644748,0.7483523600220405
27190,0.31746314577165824,0.760737964594463
27191,0.2761979179787155,0.8919214733312744
27192,0.36184340008090915,0.7083256757812633
27193,0.014479429415512671,0.06143810008371798
27194,0.27940353231603665,0.6018507864501934
27195,0.0590732732187578,0.21915049797102223
27196,0.13435131616250234,0.2176090839220053
27197,0.11064793616634562,0.773139336861738
27198,0.5946751611935661,0.8632415167034772
27199,0.1095859163884661,0.29577235408781266
27200,0.24875309410537005,0.5952246274526442
27201,0.49485673635224897,0.8102154016810378
27202,0.1376060708714313,0.2837356536210415
27203,0.03273988320221072,0.14992433449789377
27204,0.013849262890332802,0.03288874053372974
27205,0.16360405961959176,0.338397061060492
27206,0.19041864251518764,0.3065259482538273
27207,0.14994415875932432,0.21238380153415282
27208,0.6728735148774293,0.7145466774542288
27209,0.20885820638232125,0.3224151017655224
27210,0.09642013195024222,0.26415516199069894
27211,0.0821802111269853,0.2946844760237133
27212,0.27579718434572453,0.8178268034072672
27213,0.3918412298919734,0.5519373276076248
27214,0.04031592017023766,0.11069399366130707
27215,0.11841156984162883,0.6281889436445304
27216,0.2411172487102436,0.8045587156020995
27217,0.09043101743549734,0.23507030684140107
27218,0.665176610950364,0.8212362187063965
27219,0.5878337133638798,0.6960286675379281
27220,0.3459841514696141,0.5229736960006337
27221,0.059750000179132186,0.7215535820819693
27222,0.22104276138414825,0.5868440830032181
27223,0.055699796089450665,0.7447576507287936
27224,0.14275118917260038,0.6555815496953935
27225,0.1947551907253848,0.2626080892343425
27226,0.07066461984513808,0.2630859493547192
27227,0.1055008903148766,0.21785511872832303
27228,0.6082588708357621,0.7718820905202468
27229,0.6781272203233376,0.8434372741820516
27230,0.21672793722142514,0.9204744901103197
27231,0.486328719960432,0.8490920034898896
27232,0.16290615125791427,0.6418596363449623
27233,0.37376513960225594,0.41812653642627506
27234,0.04076107766406564,0.06621179397176408
27235,0.8767955320080182,0.9486726719668432
27236,0.11597060135921794,0.9026000817809549
27237,0.69468164628215,0.8155830533587981
27238,0.46576123817781,0.74622098089243
27239,0.2978301663950214,0.32095900170005237
27240,0.06791633828615685,0.2728915892411437
27241,0.09132261156848974,0.18903214440551414
27242,0.18524297785213165,0.5341406291339782
27243,0.0726891897313606,0.14673301072766026
27244,0.030486736200712825,0.08456136253752694
27245,0.16816460245405954,0.42260924053010696
27246,0.806629000156627,0.9191927638042413
27247,0.23381661575851606,0.9397935198822375
27248,0.20597200683038305,0.7336930732345849
27249,0.062038397635352634,0.5466362552528887
27250,0.08297939393492902,0.18653989793648187
27251,0.10782964002282526,0.4032576377081572
27252,0.23375262705075822,0.4152901439658391
27253,0.04902927241285149,0.8233476295453148
27254,0.9244101200776863,0.9717280458481022
27255,0.1535772314858724,0.3091707311424721
27256,0.7644273010252213,0.9409454362301606
27257,0.36619427730047904,0.4939394799054595
27258,0.3844399787082188,0.6994223723328042
27259,0.4362180273018593,0.7948408388685387
27260,0.15786885721628593,0.4090226954883495
27261,0.2830129105332084,0.63998721832064
27262,0.11139256862440308,0.38502240625941925
27263,0.06269312853996231,0.09911034953588979
27264,0.05423234909027845,0.20735049511213685
27265,0.13650058677718374,0.5058633385084862
27266,0.13010119069017761,0.3729915799233071
27267,0.14775757770608738,0.6192935726077595
27268,0.02947343244905524,0.10305321961887312
27269,0.5507904450965084,0.5419714565340099
27270,0.028075464793624837,0.11260696229531983
27271,0.0438325181766352,0.17864428848487193
27272,0.11189768966818538,0.5757429515883391
27273,0.09243004796807512,0.3150163683677401
27274,0.15749974856504606,0.3108194067388865
27275,0.19363427802482175,0.3332318782241278
27276,0.04498132153244818,0.1927383899005024
27277,0.05653696629920844,0.9143099250544418
27278,0.09445910483635592,0.2533336680548199
27279,0.04753296161341681,0.24436846881242846
27280,0.4334518393857917,0.5912553067490827
27281,0.09615665637582813,0.5053767011008038
27282,0.11346335224518454,0.9342582717026482
27283,0.06271807232835364,0.15868582758281716
27284,0.28767115765793894,0.6102237012488879
27285,0.06947162651190329,0.3614837061678466
27286,0.15327750031192006,0.375875010227411
27287,0.1906618950600603,0.6223773421788045
27288,0.5140038821830869,0.6679516371409823
27289,0.14638337902248794,0.4915327413185206
27290,0.026850692827793822,0.11321458525441931
27291,0.4046026000994691,0.7971541618293875
27292,0.0843954455326966,0.631519089227928
27293,0.06271644069296668,0.8891387591535828
27294,0.06156244417021,0.06888495192677521
27295,0.42286913812494936,0.8270056185626247
27296,0.12172353474280283,0.8068957732685097
27297,0.10257664750240104,0.8560472664168566
27298,0.06103068875328676,0.2565008965818265
27299,0.2936716368834246,0.6431786062190104
27300,0.15894378419979074,0.8166415092090127
27301,0.023517214196283803,0.04659893760598074
27302,0.2385609463541297,0.7831526985992195
27303,0.1309736399996407,0.2938129741611646
27304,0.07312763324475477,0.7267082747077339
27305,0.03165838760137971,0.0712950003094996
27306,0.2202113760439561,0.5118092772281906
27307,0.8581307828232226,0.8919763168983976
27308,0.24524746743223413,0.35262342763523263
27309,0.7487375118441864,0.9355552018920799
27310,0.038551899586921484,0.12550239808390637
27311,0.04954611629479493,0.1611439674645263
27312,0.10675553047199915,0.374393293243117
27313,0.03899987787418443,0.18938538559964957
27314,0.024033424910936466,0.0501029569553901
27315,0.05101690971369653,0.21023395928225877
27316,0.317029251884763,0.5971021767598883
27317,0.1488100371855737,0.32231947804977745
27318,0.13476255262662945,0.32607073854200586
27319,0.32154612313620295,0.7544317439445093
27320,0.23094368935321072,0.7060065605769374
27321,0.09297548206968319,0.7026554594950665
27322,0.4273868253522598,0.4789296570011428
27323,0.07223737203814201,0.5601827506632945
27324,0.19687342127928956,0.5884281346588002
27325,0.7891605079106856,0.9118287552079756
27326,0.10509812281920675,0.6288525530707101
27327,0.19611476362820554,0.2767580661083277
27328,0.27854646284921597,0.4244345578287201
27329,0.1354790023203094,0.22054134628520658
27330,0.07189407153741935,0.5890200089889626
27331,0.062240765692747564,0.168132778967396
27332,0.08432645677693501,0.8281757270144923
27333,0.7059394038179929,0.8237264775982631
27334,0.020887633435441002,0.03697568613998449
27335,0.22911384376939137,0.20611441467320504
27336,0.15137995743943647,0.23225815827281598
27337,0.30049872931813787,0.7561219511706573
27338,0.17806825785030733,0.42337698632106335
27339,0.15895481929858923,0.3804695698748403
27340,0.008264034221310522,0.08471299600319111
27341,0.27415288507058677,0.515807315663819
27342,0.13369900127704584,0.6662465229746333
27343,0.046614781752097705,0.08134426368353381
27344,0.2525096439850295,0.38940858201355266
27345,0.04698259057376118,0.19192929123695265
27346,0.42357721525083164,0.829052698568979
27347,0.832058090827456,0.9337639199066047
27348,0.04155695089222915,0.20380970550425656
27349,0.13182493913704307,0.330374061153471
27350,0.08683879573304869,0.8416772242141395
27351,0.48180431809115865,0.7811379273849575
27352,0.07925463189476831,0.2524241093526061
27353,0.0761965021222337,0.25339429218425363
27354,0.2894801663189342,0.693375721804253
27355,0.25548664017132183,0.36097925632779304
27356,0.404942002587845,0.78228721922312
27357,0.050684569577098645,0.30834792806445677
27358,0.3219236849694232,0.6322386030647015
27359,0.395189410320483,0.6115696819933747
27360,0.29404066908084064,0.6830921688062077
27361,0.060118228784035194,0.8435880849654583
27362,0.2841737273950157,0.5077527399599833
27363,0.09707586934824053,0.18622636655386707
27364,0.08477841763008466,0.3796205440570789
27365,0.2947996356683381,0.6271056342451882
27366,0.2810419373451104,0.5785146373950127
27367,0.16410034237484514,0.49800724033543187
27368,0.076341582146062,0.5061886077837798
27369,0.03309587749696989,0.08584187270399839
27370,0.10145029984524184,0.8206929131099068
27371,0.308961927640338,0.4412769710605571
27372,0.0482245614039187,0.10731735390623223
27373,0.852837378720828,0.8637885022979347
27374,0.019330959664790665,0.18479496117856198
