respondent_id,h1n1_vaccine,seasonal_vaccine
27038,0.08596356,0.22582997
27039,0.9466365,0.9941057
27040,0.60542905,0.8149567
27041,0.3514571,0.9632344
27042,0.25346184,0.96081537
27043,0.9385705,0.98228604
27044,0.22468974,0.39697316
27045,0.4531436,0.9500568
27046,0.5154181,0.685743
27047,0.95505714,0.9397135
27048,0.5734792,0.9296033
27049,0.8481899,0.99406093
27050,0.51745456,0.9606851
27051,0.7173498,0.87093127
27052,0.23393281,0.80283827
27053,0.99582905,0.99766207
27054,0.4048588,0.48099723
27055,0.33244184,0.99153215
27056,0.33170366,0.5500955
27057,0.06763388,0.12507735
27058,0.99630356,0.99779886
27059,0.67193663,0.7191881
27060,0.2197169,0.8904642
27061,0.2750062,0.9380259
27062,0.47964087,0.95367366
27063,0.20224015,0.94461775
27064,0.74263585,0.9636375
27065,0.75190455,0.9339594
27066,0.51188046,0.96485174
27067,0.9702514,0.9881495
27068,0.9733353,0.9953615
27069,0.97816783,0.9970462
27070,0.19027662,0.35111102
27071,0.46998915,0.61200565
27072,0.58986706,0.96815467
27073,0.3819744,0.9960975
27074,0.45190898,0.8401259
27075,0.9527127,0.98522574
27076,0.9870083,0.9768613
27077,0.36249492,0.6818392
27078,0.6445008,0.98850584
27079,0.64855766,0.99441344
27080,0.7065641,0.8102647
27081,0.45639622,0.9858716
27082,0.8720538,0.90999323
27083,0.71143097,0.91611105
27084,0.994565,0.9812289
27085,0.22773798,0.346653
27086,0.1667139,0.6386815
27087,0.5891355,0.8499469
27088,0.8727573,0.9754921
27089,0.82565445,0.8501925
27090,0.9396251,0.9798772
27091,0.9357015,0.8947648
27092,0.67051154,0.8348517
27093,0.91712517,0.8759888
27094,0.14637873,0.56212634
27095,0.53040534,0.93957245
27096,0.58716327,0.7427343
27097,0.89903677,0.96298593
27098,0.96163684,0.9944174
27099,0.88787305,0.96065414
27100,0.60660654,0.989019
27101,0.5251184,0.9666136
27102,0.6660909,0.9915623
27103,0.24782486,0.4293319
27104,0.9344068,0.9577519
27105,0.61132115,0.9102001
27106,0.98929137,0.99372405
27107,0.96913165,0.9883137
27108,0.855378,0.9034668
27109,0.5968061,0.7281533
27110,0.31749308,0.8356363
27111,0.47746155,0.9127916
27112,0.86262995,0.9612884
27113,0.5600676,0.71259594
27114,0.727262,0.83772326
27115,0.9704386,0.9938929
27116,0.30060247,0.9955178
27117,0.18781047,0.46731478
27118,0.55901676,0.9470192
27119,0.57968026,0.7127522
27120,0.77303594,0.9986853
27121,0.22585398,0.98419815
27122,0.17261496,0.8211167
27123,0.5243684,0.69495434
27124,0.1884683,0.5088122
27125,0.27146354,0.3579411
27126,0.8770249,0.68102956
27127,0.23753749,0.58350205
27128,0.8163911,0.9691965
27129,0.8680109,0.93601066
27130,0.49255374,0.800267
27131,0.6758068,0.6498677
27132,0.87068176,0.9944606
27133,0.4876287,0.9589068
27134,0.9923356,0.9991327
27135,0.38532913,0.9168179
27136,0.61056644,0.9503757
27137,0.608222,0.7650487
27138,0.72653174,0.96452653
27139,0.47143814,0.64016384
27140,0.9973725,0.9977106
27141,0.97630084,0.98536694
27142,0.34910125,0.81978023
27143,0.93581206,0.9481053
27144,0.32286575,0.44998538
27145,0.9523719,0.98015827
27146,0.73331916,0.9971481
27147,0.51692224,0.82006395
27148,0.7195397,0.5667127
27149,0.69472677,0.63003355
27150,0.9365689,0.99722797
27151,0.9305812,0.9956922
27152,0.19096999,0.7709077
27153,0.9130249,0.9914677
27154,0.97956103,0.99560565
27155,0.81707656,0.9713571
27156,0.14196026,0.84425145
27157,0.18681206,0.94150984
27158,0.26221043,0.8925597
27159,0.34282947,0.692338
27160,0.66414374,0.8392884
27161,0.9612754,0.9704301
27162,0.473768,0.9964239
27163,0.9500981,0.9315651
27164,0.7250381,0.6946615
27165,0.977372,0.98197156
27166,0.7581652,0.88810986
27167,0.76432353,0.9702986
27168,0.58228457,0.96589667
27169,0.97334087,0.9818485
27170,0.9744057,0.9961733
27171,0.34672257,0.8811364
27172,0.59530735,0.993287
27173,0.90330577,0.953395
27174,0.2958602,0.47274438
27175,0.3850985,0.55965465
27176,0.97975624,0.9975501
27177,0.993768,0.9969289
27178,0.46450529,0.8779654
27179,0.66542816,0.8773295
27180,0.66686964,0.9382393
27181,0.36869308,0.99138075
27182,0.9174971,0.9943037
27183,0.24404691,0.96856225
27184,0.5407088,0.9162258
27185,0.8768761,0.9824264
27186,0.8120024,0.9861472
27187,0.63523936,0.5436598
27188,0.66140044,0.9252942
27189,0.74686736,0.98215264
27190,0.82426935,0.9865252
27191,0.8150634,0.9980932
27192,0.8434303,0.9839028
27193,0.20269114,0.5160956
27194,0.70525426,0.87780625
27195,0.20007056,0.63113904
27196,0.73880255,0.79970187
27197,0.6152511,0.97927195
27198,0.9721505,0.9978746
27199,0.59691703,0.85242605
27200,0.8477148,0.95266
27201,0.95514446,0.9935794
27202,0.5562499,0.61600614
27203,0.20052743,0.5484308
27204,0.28734326,0.41118643
27205,0.6342658,0.87650466
27206,0.8579043,0.9276739
27207,0.7255075,0.77827173
27208,0.9944437,0.9842808
27209,0.80337864,0.8949061
27210,0.74137205,0.8733807
27211,0.30943978,0.8326435
27212,0.8944037,0.9964443
27213,0.9447198,0.94165814
27214,0.34804505,0.49169368
27215,0.7694135,0.9843491
27216,0.7508108,0.99297196
27217,0.61076087,0.8753731
27218,0.98356146,0.9969799
27219,0.97489345,0.98435163
27220,0.88310635,0.939529
27221,0.48703918,0.97545516
27222,0.7060059,0.9638981
27223,0.1725874,0.9818656
27224,0.648615,0.9701026
27225,0.9036798,0.86264503
27226,0.22061011,0.76785636
27227,0.80298495,0.91706246
27228,0.98147476,0.994729
27229,0.9720509,0.9942082
27230,0.8645684,0.99901426
27231,0.95691013,0.9910244
27232,0.72677106,0.9567476
27233,0.91838336,0.8678336
27234,0.32149115,0.632216
27235,0.9953524,0.99802846
27236,0.66610605,0.9971955
27237,0.9396945,0.9854166
27238,0.9638092,0.99217355
27239,0.8624884,0.819355
27240,0.62058216,0.9004908
27241,0.61684096,0.75716865
27242,0.7873115,0.952446
27243,0.49766248,0.64006174
27244,0.23522143,0.5451919
27245,0.37960434,0.78908366
27246,0.9892902,0.99751115
27247,0.8512493,0.99757904
27248,0.82577956,0.9873761
27249,0.5350994,0.95744956
27250,0.6792456,0.81130224
27251,0.47319025,0.9043315
27252,0.8870145,0.94804657
27253,0.20358258,0.9922764
27254,0.99655825,0.99867344
27255,0.82466584,0.8694611
27256,0.99120915,0.9986708
27257,0.92441165,0.9425813
27258,0.8247751,0.9844787
27259,0.9198949,0.9939434
27260,0.7659647,0.9212408
27261,0.81137335,0.9821807
27262,0.61602247,0.937678
27263,0.37063563,0.47148785
27264,0.31924054,0.6041886
27265,0.41872954,0.79254824
27266,0.7070656,0.8200518
27267,0.60144454,0.9587121
27268,0.117938936,0.33023515
27269,0.9916853,0.96192795
27270,0.24999261,0.6120224
27271,0.16135357,0.74667454
27272,0.25993234,0.9031519
27273,0.34682077,0.7587111
27274,0.8499156,0.95079815
27275,0.8698363,0.93733174
27276,0.06070753,0.40994766
27277,0.39017087,0.9938782
27278,0.57582545,0.80418706
27279,0.41757837,0.8433356
27280,0.94479614,0.953552
27281,0.38646248,0.84555966
27282,0.5977164,0.99355125
27283,0.1773384,0.66584563
27284,0.92843777,0.95025104
27285,0.44589242,0.92495763
27286,0.7431763,0.91696364
27287,0.7572568,0.9779825
27288,0.9804388,0.9879159
27289,0.8537135,0.93860966
27290,0.1351187,0.48579574
27291,0.9611661,0.9921951
27292,0.47992647,0.9688787
27293,0.43268734,0.997829
27294,0.37372306,0.45468375
27295,0.92564327,0.9962141
27296,0.65002614,0.9838297
27297,0.5827526,0.9884122
27298,0.43906724,0.8361864
27299,0.8845113,0.9809746
27300,0.47243622,0.99364704
27301,0.13857208,0.2895037
27302,0.8810446,0.98272026
27303,0.62422806,0.80497134
27304,0.46650058,0.98667175
27305,0.20264305,0.18337473
27306,0.89170855,0.96969885
27307,0.9841,0.990225
27308,0.7176198,0.7701269
27309,0.9887494,0.9985495
27310,0.390777,0.8008192
27311,0.22816235,0.7249746
27312,0.63392645,0.92008317
27313,0.15061718,0.7147871
27314,0.29675832,0.38027203
27315,0.30462563,0.8209479
27316,0.8035519,0.9746575
27317,0.56806594,0.75415516
27318,0.8011508,0.90212214
27319,0.8438821,0.99398863
27320,0.7050949,0.98389155
27321,0.43934122,0.9817131
27322,0.9703264,0.9877567
27323,0.32226568,0.94292945
27324,0.6910375,0.957746
27325,0.9924534,0.9960328
27326,0.40224573,0.966811
27327,0.8602997,0.8705893
27328,0.89901555,0.9492494
27329,0.80266273,0.8829445
27330,0.14823718,0.94939274
27331,0.5706676,0.8181194
27332,0.61993426,0.99515706
27333,0.9915987,0.9910653
27334,0.47449282,0.2997886
27335,0.86245745,0.6601267
27336,0.63798577,0.83619887
27337,0.908552,0.99348724
27338,0.87839746,0.94746846
27339,0.6918848,0.8802315
27340,0.09026032,0.6921393
27341,0.8842913,0.96838635
27342,0.51246864,0.96996945
27343,0.4987767,0.46204448
27344,0.9376441,0.9538518
27345,0.42701653,0.9002259
27346,0.946216,0.99579394
27347,0.99132675,0.99674964
27348,0.42112216,0.8863665
27349,0.5536986,0.8548035
27350,0.43204036,0.99589986
27351,0.9695116,0.99043816
27352,0.66085905,0.9190287
27353,0.1341374,0.57502794
27354,0.87700033,0.9840554
27355,0.77450746,0.73858076
27356,0.91378105,0.98130155
27357,0.50516313,0.8953782
27358,0.92880446,0.98073524
27359,0.9158637,0.9879687
27360,0.796033,0.9751149
27361,0.19109453,0.9948336
27362,0.90228385,0.96264744
27363,0.74656826,0.7796299
27364,0.45544928,0.9351382
27365,0.9124726,0.9752256
27366,0.8768179,0.96440095
27367,0.78416836,0.88494045
27368,0.4001396,0.95941776
27369,0.32550064,0.42889744
27370,0.3321405,0.9894512
27371,0.8279775,0.91384655
27372,0.5536431,0.7497208
27373,0.994334,0.9889619
27374,0.18854973,0.809075
27375,0.5113026,0.99544156
27376,0.96314394,0.896391
27377,0.81154,0.97639936
27378,0.5345761,0.7893134
27379,0.33929673,0.7599819
27380,0.49140906,0.9964594
27381,0.20865332,0.95673954
27382,0.8077245,0.8347759
27383,0.50139016,0.9678419
27384,0.2515245,0.9409213
27385,0.63210124,0.9969121
27386,0.746312,0.9924176
27387,0.9488098,0.9916256
27388,0.63112205,0.8224039
27389,0.63260484,0.7052096
27390,0.18817589,0.35025403
27391,0.7696287,0.9935129
27392,0.99350935,0.99667895
27393,0.04362562,0.2599968
27394,0.10963507,0.92226815
27395,0.9658369,0.9713154
27396,0.58247024,0.6556413
27397,0.9956605,0.9976088
27398,0.7359788,0.9883612
27399,0.8113655,0.9385286
27400,0.65806186,0.98951155
27401,0.8599252,0.8457977
27402,0.909885,0.98396665
27403,0.48175982,0.7658653
27404,0.84408957,0.8125741
27405,0.9860007,0.9916259
27406,0.25988078,0.7834081
27407,0.6117668,0.62905747
27408,0.7234692,0.974463
27409,0.9946891,0.99873966
27410,0.18645275,0.7568588
27411,0.70434284,0.8409285
27412,0.8326135,0.98964334
27413,0.51754797,0.9408944
27414,0.9765114,0.9727858
27415,0.32817304,0.78811324
27416,0.8039388,0.87756187
27417,0.9258332,0.96734345
27418,0.9462634,0.7542846
27419,0.9766075,0.99754095
27420,0.40773478,0.77973217
27421,0.83009505,0.8891134
27422,0.7945679,0.9780196
27423,0.30212438,0.87384146
27424,0.42193943,0.926464
27425,0.6466585,0.95386386
27426,0.76987547,0.88710225
27427,0.5490463,0.88718235
27428,0.44929022,0.7126692
27429,0.96668154,0.8543512
27430,0.26358166,0.9697631
27431,0.6850751,0.95183516
27432,0.867457,0.958007
27433,0.74849874,0.99302435
27434,0.742404,0.89122015
27435,0.8910279,0.96914715
27436,0.28945658,0.61081284
27437,0.72162515,0.81821257
27438,0.16421954,0.72395897
27439,0.8844817,0.9080862
27440,0.8303918,0.8256512
27441,0.9890988,0.9956916
27442,0.8850922,0.9964038
27443,0.3330841,0.7566388
27444,0.19359009,0.16432072
27445,0.37486234,0.4102638
27446,0.86502576,0.7392319
27447,0.35709137,0.83830863
27448,0.7841497,0.96518844
27449,0.7815078,0.998162
27450,0.58422947,0.9937598
27451,0.1252234,0.6974204
27452,0.3256993,0.62819594
27453,0.58925563,0.9964399
27454,0.7577265,0.9476168
27455,0.8699807,0.87896574
27456,0.695565,0.93306404
27457,0.31630993,0.79362124
27458,0.42882362,0.8849071
27459,0.6117319,0.85099024
27460,0.9894329,0.9904276
27461,0.47903982,0.6329694
27462,0.5208941,0.94781554
27463,0.7156444,0.91181684
27464,0.96581376,0.9780528
27465,0.99354184,0.99909306
27466,0.14746137,0.48012167
27467,0.12737562,0.8774651
27468,0.50216395,0.9259593
27469,0.5034177,0.96967155
27470,0.98303425,0.9881272
27471,0.6197206,0.9838405
27472,0.9145311,0.96233284
27473,0.8329188,0.8893343
27474,0.8695445,0.952344
27475,0.2667038,0.5280732
27476,0.43667877,0.92190284
27477,0.44227,0.838244
27478,0.4507616,0.9860465
27479,0.5925623,0.87826735
27480,0.84506494,0.9877958
27481,0.9838185,0.99131
27482,0.9519572,0.8653243
27483,0.97773504,0.98965
27484,0.65734947,0.99522746
27485,0.16392332,0.9858292
27486,0.8374784,0.89966387
27487,0.79663634,0.99390525
27488,0.9737074,0.99384284
27489,0.9947631,0.9841754
27490,0.18662584,0.8931292
27491,0.9751026,0.9744109
27492,0.11204636,0.95644206
27493,0.77768236,0.99759185
27494,0.8251769,0.98040307
27495,0.6420639,0.84885013
27496,0.24874775,0.72555643
27497,0.5567172,0.4998696
27498,0.5797975,0.9767536
27499,0.6777759,0.99328446
27500,0.672922,0.99493474
27501,0.5452841,0.91371953
27502,0.54851174,0.98150223
27503,0.46556067,0.9604273
27504,0.057277825,0.16379961
27505,0.308611,0.7052652
27506,0.9356938,0.9908963
27507,0.60766524,0.8289519
27508,0.8288456,0.91799307
27509,0.5828943,0.92704207
27510,0.975626,0.9057893
27511,0.84192586,0.9709419
27512,0.31599134,0.79866934
27513,0.5831663,0.96970236
27514,0.8874666,0.9639411
27515,0.9633928,0.930874
27516,0.9637205,0.98848337
27517,0.46335426,0.3378271
27518,0.9924851,0.9976011
27519,0.22129494,0.42830253
27520,0.4352224,0.6393706
27521,0.41726223,0.9253206
27522,0.7417167,0.723931
27523,0.054535415,0.69979763
27524,0.8100845,0.9540996
27525,0.4122949,0.84578174
27526,0.903924,0.9717762
27527,0.18734029,0.9972262
27528,0.8760717,0.9907973
27529,0.77374554,0.9860985
27530,0.54475045,0.47549194
27531,0.49252164,0.54032177
27532,0.49275583,0.9950795
27533,0.9357445,0.9696191
27534,0.36362162,0.65855205
27535,0.2830579,0.98657817
27536,0.7775842,0.9184191
27537,0.9546437,0.99198043
27538,0.8630916,0.94681185
27539,0.9315389,0.9915883
27540,0.96853626,0.8006315
27541,0.97901785,0.9976799
27542,0.2013179,0.67262816
27543,0.97435004,0.9738502
27544,0.72178316,0.9175483
27545,0.89049095,0.69940406
27546,0.97198176,0.97392106
27547,0.5047012,0.6868909
27548,0.64413714,0.99848205
27549,0.37205827,0.9903368
27550,0.59735674,0.9037748
27551,0.78088,0.9624365
27552,0.26866734,0.992184
27553,0.73286957,0.9221485
27554,0.8129328,0.878246
27555,0.46011385,0.7348006
27556,0.61770743,0.9790059
27557,0.8633932,0.9932399
27558,0.38369665,0.83523506
27559,0.7549105,0.97939956
27560,0.9534696,0.9910466
27561,0.966699,0.98882896
27562,0.9452647,0.9888033
27563,0.7631481,0.9643538
27564,0.9256139,0.95901394
27565,0.5109246,0.8273426
27566,0.877885,0.8547783
27567,0.44797122,0.9753539
27568,0.85458493,0.9961267
27569,0.73403937,0.95842534
27570,0.87861913,0.97709036
27571,0.3002311,0.48703697
27572,0.029178644,0.20648877
27573,0.46253282,0.83366954
27574,0.73408765,0.95953995
27575,0.11309401,0.72157776
27576,0.06480642,0.6022539
27577,0.63021016,0.94431216
27578,0.8549557,0.9658036
27579,0.6861905,0.9707774
27580,0.5975471,0.9751917
27581,0.5222749,0.7616191
27582,0.5489433,0.6450096
27583,0.40510634,0.81091833
27584,0.97164583,0.9571929
27585,0.56922406,0.8878888
27586,0.9206502,0.98699373
27587,0.6227143,0.98218256
27588,0.47614726,0.8533477
27589,0.7106787,0.9511548
27590,0.78534186,0.84577084
27591,0.7859676,0.9686582
27592,0.4309291,0.26743165
27593,0.5916919,0.60606205
27594,0.70652574,0.9720153
27595,0.40838265,0.8270105
27596,0.717936,0.84763426
27597,0.6796727,0.8161174
27598,0.5901427,0.8607267
27599,0.9245323,0.98989236
27600,0.5294374,0.95836204
27601,0.21079917,0.98110056
27602,0.9841377,0.9949595
27603,0.44981804,0.4730334
27604,0.20542872,0.88968813
27605,0.9834706,0.95830095
27606,0.83270967,0.86965346
27607,0.96578825,0.96074647
27608,0.88777,0.9652956
27609,0.7602076,0.9909801
27610,0.92656857,0.9854096
27611,0.8974585,0.6267168
27612,0.13726906,0.9621949
27613,0.9923733,0.9980363
27614,0.5270803,0.9089763
27615,0.80566204,0.9987342
27616,0.21277116,0.29915938
27617,0.8570314,0.9259341
27618,0.8676686,0.9573974
27619,0.9077531,0.9306567
27620,0.91666657,0.96371764
27621,0.7000952,0.90805674
27622,0.9861334,0.9974233
27623,0.5027048,0.98962885
27624,0.8667289,0.9935387
27625,0.3237655,0.919164
27626,0.11030293,0.49450216
27627,0.994994,0.99474096
27628,0.36843365,0.9923826
27629,0.23520482,0.34330815
27630,0.9530526,0.99440324
27631,0.63021976,0.8948896
27632,0.21423563,0.8516047
27633,0.9554064,0.98888797
27634,0.758708,0.8317099
27635,0.6014894,0.8975745
27636,0.92211306,0.9960157
27637,0.6711065,0.607594
27638,0.76092786,0.92251706
27639,0.27587056,0.842588
27640,0.9946819,0.9767471
27641,0.95710236,0.96346307
27642,0.7454391,0.9562192
